taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory
5463479,Lactarius paradoxus Beardslee & Burl.,5463479,Lactarius paradoxus Beardslee & Burl.,137,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius paradoxus,5463479,NE
3272667,Laetiporaceae,3272667,Laetiporaceae,137,FAMILY,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Laetiporaceae,3272667,,,,,
5244501,Clavaria fragilis Holmsk.,5244501,Clavaria fragilis Holmsk.,133,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Clavariaceae,8442,Clavaria,9091779,Clavaria fragilis,5244501,NE
8118872,Galerina marginata (Batsch) Kühner,8118872,Galerina marginata (Batsch) Kühner,133,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hymenogastraceae,3309302,Galerina,9570632,Galerina marginata,8118872,NE
2524851,Boletellus ananas (M.A.Curtis) Murrill,2524851,Boletellus ananas (M.A.Curtis) Murrill,132,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Boletellus,2519877,Boletellus ananas,2524851,NE
7865386,Neofavolus alveolaris (DC.) Sotome & T.Hatt.,7865386,Neofavolus alveolaris (DC.) Sotome & T.Hatt.,128,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Neofavolus,8145379,Neofavolus alveolaris,7865386,NE
2529827,Conocybe apala (Fr.) Arnolds,2529827,Conocybe apala (Fr.) Arnolds,123,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Bolbitiaceae,8440,Conocybe,2529714,Conocybe apala,2529827,NE
6005964,"Amanita Dill. ex Boehm., 1760",6005964,"Amanita Dill. ex Boehm., 1760",122,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,,,NE
2540800,Grifola frondosa (Dicks.) Gray,2540800,Grifola frondosa (Dicks.) Gray,122,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Grifolaceae,3295454,Grifola,2540799,Grifola frondosa,2540800,NE
2535581,Leucocoprinus cepistipes (Sowerby) Pat.,2535581,Leucocoprinus cepistipes (Sowerby) Pat.,121,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Leucocoprinus,2535536,Leucocoprinus cepistipes,2535581,NE
5449389,Gymnopus iocephalus (Berk. & M.A.Curtis) Halling,5449389,Gymnopus iocephalus (Berk. & M.A.Curtis) Halling,117,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Omphalotaceae,3305518,Gymnopus,2527767,Gymnopus iocephalus,5449389,NE
2545670,Daedaleopsis confragosa (Bolton) J.Schröt.,2545670,Daedaleopsis confragosa (Bolton) J.Schröt.,116,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Daedaleopsis,2542672,Daedaleopsis confragosa,2545670,NE
6016655,Calostoma ravenelii (Berk.) Massee,6016655,Calostoma ravenelii (Berk.) Massee,112,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Calostomataceae,4189,Calostoma,2524283,Calostoma ravenelii,6016655,NE
5248532,Hericium coralloides (Scop.) Pers.,5248532,Hericium coralloides (Scop.) Pers.,111,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Hericiaceae,7612,Hericium,5244571,Hericium coralloides,5248532,NE
9739681,"Rhodofomes cajanderi (P.Karst.) B.K.Cui, M.L.Han & Y.C.Dai",9739681,"Rhodofomes cajanderi (P.Karst.) B.K.Cui, M.L.Han & Y.C.Dai",111,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Fomitopsidaceae,7619,Rhodofomes,2543521,Rhodofomes cajanderi,9739681,NE
5240306,Amanita vaginata (Bull.) Lam.,5240306,Amanita vaginata (Bull.) Lam.,104,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita vaginata,5240306,NE
2524071,Pseudocolus fusiformis (E.Fisch.) Lloyd,2524071,Pseudocolus fusiformis (E.Fisch.) Lloyd,104,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Phallales,532,Phallaceae,3292,Pseudocolus,2524070,Pseudocolus fusiformis,2524071,NE
2554333,Geastrum saccatum Fr.,2554333,Geastrum saccatum Fr.,102,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Geastrales,1064,Geastraceae,4199,Geastrum,2525056,Geastrum saccatum,2554333,NE
9655343,"Amanita lavendula (Coker) Tulloss, K.W.Hughes, Rodrig.-Cayc. & Kudzma",9655343,"Amanita lavendula (Coker) Tulloss, K.W.Hughes, Rodrig.-Cayc. & Kudzma",101,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita lavendula,9655343,NE
2543487,Ischnoderma resinosum (Schrad.) P.Karst.,2543487,Ischnoderma resinosum (Schrad.) P.Karst.,101,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Fomitopsidaceae,7619,Ischnoderma,2519599,Ischnoderma resinosum,2543487,NE
5241399,Volvariella bombycina (Schaeff.) Singer,5241399,Volvariella bombycina (Schaeff.) Singer,101,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Pluteaceae,8447,Volvariella,2530192,Volvariella bombycina,5241399,NE
8060178,"Hortiboletus rubellus (Krombh.) Simonini, Vizzini & Gelardi",8060178,"Hortiboletus rubellus (Krombh.) Simonini, Vizzini & Gelardi",99,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Hortiboletus,7778366,Hortiboletus rubellus,8060178,NE
5240596,Mycena leaiana (Berk.) Sacc.,5240596,Mycena leaiana (Berk.) Sacc.,97,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Mycenaceae,4180,Mycena,5955261,Mycena leaiana,5240596,NE
2538080,Omphalotus subilludens (Murrill) H.E.Bigelow,2538080,Omphalotus subilludens (Murrill) H.E.Bigelow,97,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Omphalotaceae,3305518,Omphalotus,2525554,Omphalotus subilludens,2538080,NE
3292343,Merulius tremellosus Schrad.,2544300,Phlebia tremellosa (Schrad.) Nakasone & Burds.,97,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Meruliaceae,3287,Phlebia,2518738,Phlebia tremellosa,2544300,NE
7496350,Amanita rubescens Pers.,7496350,Amanita rubescens Pers.,95,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita rubescens,7496350,NE
5239766,Astraeus hygrometricus (Pers.) Morgan,5239766,Astraeus hygrometricus (Pers.) Morgan,95,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Diplocystidiaceae,4190,Astraeus,2525061,Astraeus hygrometricus,5239766,NE
3314622,Ductifera pululahuana (Pat.) Donk,3314622,Ductifera pululahuana (Pat.) Donk,95,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Auriculariales,1062,,,Ductifera,2553957,Ductifera pululahuana,3314622,NE
5244510,Clavaria zollingeri Lév.,5244510,Clavaria zollingeri Lév.,94,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Clavariaceae,8442,Clavaria,9091779,Clavaria zollingeri,5244510,VU
4911642,Aseroe rubra Labill.,4911642,Aseroe rubra Labill.,89,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Phallales,532,Phallaceae,3292,Aseroe,2524041,Aseroe rubra,4911642,NE
5244405,Clavulinopsis aurantiocinnabarina (Schwein.) Corner,5244405,Clavulinopsis aurantiocinnabarina (Schwein.) Corner,89,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Clavariaceae,8442,Clavulinopsis,2521976,Clavulinopsis aurantiocinnabarina,5244405,NE
2545531,Pleurotus levis (Berk. & M.A.Curtis) Singer,2545525,Lentinus levis (Berk. & M.A.Curtis) Murrill,89,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Lentinus,2526675,Lentinus levis,2545525,NE
7943876,"Megacollybia rodmanii R.H.Petersen, K.W.Hughes & Lickey",7943876,"Megacollybia rodmanii R.H.Petersen, K.W.Hughes & Lickey",89,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Marasmiaceae,4179,Megacollybia,2537688,Megacollybia rodmanii,7943876,NE
7987658,Coprinus comatus (O.F.Müll.) Pers.,7987658,Coprinus comatus (O.F.Müll.) Pers.,88,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Coprinus,2526779,Coprinus comatus,7987658,LC
9713907,"Niveoporofomes spraguei (Berk. & M.A.Curtis) B.K.Cui, M.L.Han & Y.C.Dai",9713907,"Niveoporofomes spraguei (Berk. & M.A.Curtis) B.K.Cui, M.L.Han & Y.C.Dai",88,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Fomitopsidaceae,7619,Niveoporofomes,9789657,Niveoporofomes spraguei,9713907,NE
3360287,"Russula parvovirescens Buyck, D.Mitch. & Parrent",3360287,"Russula parvovirescens Buyck, D.Mitch. & Parrent",88,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Russula,2551169,Russula parvovirescens,3360287,NE
3354645,Tylopilus plumbeoviolaceus (Snell & E.A.Dick) Snell & E.A.Dick,3354645,Tylopilus plumbeoviolaceus (Snell & E.A.Dick) Snell & E.A.Dick,88,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Tylopilus,2519844,Tylopilus plumbeoviolaceus,3354645,NE
2549834,Ganoderma applanatum (Pers.) Pat.,2549834,Ganoderma applanatum (Pers.) Pat.,87,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Ganodermataceae,3290,Ganoderma,2519220,Ganoderma applanatum,2549834,NE
7542962,Lentinus arcularius (Batsch) Zmitr.,7542962,Lentinus arcularius (Batsch) Zmitr.,86,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Lentinus,2526675,Lentinus arcularius,7542962,NE
2548772,Nigroporus vinosus (Berk.) Murrill,2548772,Nigroporus vinosus (Berk.) Murrill,86,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Nigroporus,2543385,Nigroporus vinosus,2548772,NE
9227816,Trametes cinnabarina (Jacq.) Fr.,5246466,Pycnoporus cinnabarinus (Jacq.) P.Karst.,85,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Pycnoporus,2543524,Pycnoporus cinnabarinus,5246466,NE
3354664,Tylopilus rubrobrunneus Mazzer & A.H.Sm.,3354664,Tylopilus rubrobrunneus Mazzer & A.H.Sm.,82,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Tylopilus,2519844,Tylopilus rubrobrunneus,3354664,NE
2548657,Fomes graveolens (Schwein.) Cooke,2548655,Globifomes graveolens (Schwein.) Murrill,80,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Globifomes,2548654,Globifomes graveolens,2548655,NE
2524693,Pulveroboletus ravenelii (Berk. & M.A.Curtis) Murrill,2524693,Pulveroboletus ravenelii (Berk. & M.A.Curtis) Murrill,79,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Pulveroboletus,2524692,Pulveroboletus ravenelii,2524693,NE
5249564,Cantharellus minor Peck,5249564,Cantharellus minor Peck,77,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Cantharellales,1300,Cantharellaceae,8457,Cantharellus,9623860,Cantharellus minor,5249564,LC
5448870,"Coprinopsis variegata (Peck) Redhead, Vilgalys & Moncalvo",5448870,"Coprinopsis variegata (Peck) Redhead, Vilgalys & Moncalvo",76,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Psathyrellaceae,4184,Coprinopsis,2534316,Coprinopsis variegata,5448870,NE
8270988,"Oudemansiella furfuracea (Peck) Zhu L.Yang, G.M.Muell., G.Kost & Rexer",7518425,Hymenopellis furfuracea (Peck) R.H.Petersen,76,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Physalacriaceae,4182,Hymenopellis,8154036,Hymenopellis furfuracea,7518425,NE
2525455,Pisolithus arhizus (Scop.) Rauschert,2525455,Pisolithus arhizus (Scop.) Rauschert,75,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Sclerodermataceae,8453,Pisolithus,2525454,Pisolithus arhizus,2525455,NE
2534578,"Coprinellus micaceus (Bull.) Vilgalys, Hopple & Jacq.Johnson",2534578,"Coprinellus micaceus (Bull.) Vilgalys, Hopple & Jacq.Johnson",74,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Psathyrellaceae,4184,Coprinellus,2534558,Coprinellus micaceus,2534578,NE
5249353,Pseudohydnum gelatinosum (Scop.) P.Karst.,5249353,Pseudohydnum gelatinosum (Scop.) P.Karst.,74,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Auriculariales,1062,,,Pseudohydnum,2523243,Pseudohydnum gelatinosum,5249353,NE
2529040,Cortinarius violaceus (L.) Gray,2529040,Cortinarius violaceus (L.) Gray,73,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cortinariaceae,4172,Cortinarius,2524960,Cortinarius violaceus,2529040,NE
7693097,Tapinella atrotomentosa (Batsch) Šutara,7693097,Tapinella atrotomentosa (Batsch) Šutara,73,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Tapinellaceae,4187,Tapinella,2525650,Tapinella atrotomentosa,7693097,NE
2544114,Abortiporus biennis (Bull.) Singer,2544114,Abortiporus biennis (Bull.) Singer,72,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Meruliaceae,3287,Abortiporus,2540798,Abortiporus biennis,2544114,NE
2549360,Fomes fasciatus (Sw.) Cooke,2549360,Fomes fasciatus (Sw.) Cooke,71,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Fomes,2518074,Fomes fasciatus,2549360,NE
3283164,"Lactifluus corrugis (Peck) Kuntze, 1891",5462830,Lactarius corrugis Peck,69,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius corrugis,5462830,NE
2522009,Turbinellus floccosus (Schwein.) Earle ex Giachini & Castellano,2522009,Turbinellus floccosus (Schwein.) Earle ex Giachini & Castellano,68,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Gomphales,1303,Gomphaceae,8467,Turbinellus,2521521,Turbinellus floccosus,2522009,NE
3317043,Panaeolus antillarum (Fr.) Dennis,3317043,Panaeolus antillarum (Fr.) Dennis,67,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Bolbitiaceae,8440,Panaeolus,2524401,Panaeolus antillarum,3317043,NE
9439058,Picipes badius (Pers.) Zmitr. & Kovalenko,9439058,Picipes badius (Pers.) Zmitr. & Kovalenko,66,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Picipes,9328545,Picipes badius,9439058,NE
7621292,"Baorangia bicolor (Kuntze) G.Wu, Halling & Zhu L.Yang",7621292,"Baorangia bicolor (Kuntze) G.Wu, Halling & Zhu L.Yang",65,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Baorangia,7934296,Baorangia bicolor,7621292,NE
3293632,Hypholoma fasciculare (Huds.) P.Kumm.,3293632,Hypholoma fasciculare (Huds.) P.Kumm.,62,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Strophariaceae,4186,Hypholoma,2533397,Hypholoma fasciculare,3293632,NE
2524464,Phylloporus rhodoxanthus (Schwein.) Bres.,2524464,Phylloporus rhodoxanthus (Schwein.) Bres.,62,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Phylloporus,2524119,Phylloporus rhodoxanthus,2524464,NE
2548276,Trametes cubensis (Mont.) Sacc.,2548276,Trametes cubensis (Mont.) Sacc.,62,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Trametes,2519084,Trametes cubensis,2548276,NE
3362034,Laetiporus gilbertsonii var. pallidus Burds.,6016762,Laetiporus gilbertsonii Burds.,61,VARIETY,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Fomitopsidaceae,7619,Laetiporus,2542160,Laetiporus gilbertsonii,6016762,
5249296,"Auricularia americana Parmasto & I.Parmasto ex Audet, Boulet & Sirard",5249296,"Auricularia americana Parmasto & I.Parmasto ex Audet, Boulet & Sirard",60,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Auriculariales,1062,Auriculariaceae,8788,Auricularia,7984308,Auricularia americana,5249296,NE
3341441,Flammulina velutipes (Curtis) Singer,3341441,Flammulina velutipes (Curtis) Singer,60,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Physalacriaceae,4182,Flammulina,2526827,Flammulina velutipes,3341441,LC
2544342,Radulomyces copelandii (Pat.) Hjortstam & Spooner,2544338,Radulodon copelandii (Pat.) N.Maek.,58,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Meruliaceae,3287,Radulodon,2541584,Radulodon copelandii,2544338,NE
8690832,Trichaptum abietinum (Pers. ex J.F.Gmel.) Ryvarden,8690832,Trichaptum abietinum (Pers. ex J.F.Gmel.) Ryvarden,58,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,,,Trichaptum,2519062,Trichaptum abietinum,8690832,NE
9803955,"Cantharellus coccolobae Buyck, P.-A.Moreau & Courtec.",9803955,"Cantharellus coccolobae Buyck, P.-A.Moreau & Courtec.",57,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Cantharellales,1300,Cantharellaceae,8457,Cantharellus,9623860,Cantharellus coccolobae,9803955,NE
2538524,Hygrocybe conica (Schaeff.) P.Kumm.,2538524,Hygrocybe conica (Schaeff.) P.Kumm.,57,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrocybe,2523318,Hygrocybe conica,2538524,NE
3322936,Marasmius siccus (Schwein.) Fr.,3322936,Marasmius siccus (Schwein.) Fr.,57,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Marasmiaceae,4179,Marasmius,2526678,Marasmius siccus,3322936,NE
2551162,Lactifluus piperatus (L.) Kuntze,5248810,Lactarius piperatus (L.) Pers.,56,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius piperatus,5248810,NE
8945216,"Coprinopsis lagopus (Fr.) Redhead, Vilgalys & Moncalvo",8945216,"Coprinopsis lagopus (Fr.) Redhead, Vilgalys & Moncalvo",55,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Psathyrellaceae,4184,Coprinopsis,2534316,Coprinopsis lagopus,8945216,NE
2544188,Irpex lacteus (Fr.) Fr.,2544188,Irpex lacteus (Fr.) Fr.,55,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Meruliaceae,3287,Irpex,2518613,Irpex lacteus,2544188,NE
9154166,Lentinus tigrinus (Bull.) Fr.,9154166,Lentinus tigrinus (Bull.) Fr.,55,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Lentinus,2526675,Lentinus tigrinus,9154166,NE
7803533,Tylopilus balloui (Peck) Singer,9727235,Gyroporus ballouii (Peck) E.Horak,54,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Gyroporaceae,4193,Gyroporus,2524262,Gyroporus ballouii,9727235,NE
5238663,Ramaria formosa (Pers.) Quél.,5238663,Ramaria formosa (Pers.) Quél.,54,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Gomphales,1303,Gomphaceae,8467,Ramaria,2521461,Ramaria formosa,5238663,NE
8869949,Ramaria stricta (Pers.) Quél.,8869949,Ramaria stricta (Pers.) Quél.,54,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Gomphales,1303,Gomphaceae,8467,Ramaria,2521461,Ramaria stricta,8869949,NE
7915251,Collybiopsis,7915251,Collybiopsis,53,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Marasmiaceae,4179,Collybiopsis,7915251,,,
5243575,Crucibulum laeve (Huds.) Kambly,5243575,Crucibulum laeve (Huds.) Kambly,53,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Crucibulum,8051462,Crucibulum laeve,5243575,NE
2533424,Hypholoma lateritium (Schaeff.) P.Kumm.,2533424,Hypholoma lateritium (Schaeff.) P.Kumm.,53,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Strophariaceae,4186,Hypholoma,2533397,Hypholoma lateritium,2533424,NE
2521208,Inonotus hispidus (Bull.) P.Karst.,2521208,Inonotus hispidus (Bull.) P.Karst.,52,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,Hymenochaetaceae,8468,Inonotus,2520982,Inonotus hispidus,2521208,NE
2520104,"Leccinum Gray, 1821",2520104,"Leccinum Gray, 1821",52,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Leccinum,2520104,,,NE
5239707,Boletus separans Peck,2524722,Xanthoconium separans (Peck) Halling & Both,52,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Xanthoconium,2524721,Xanthoconium separans,2524722,NE
8121028,Amanita daucipes (Sacc.) Lloyd,8121028,Amanita daucipes (Sacc.) Lloyd,51,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita daucipes,8121028,NE
2553607,Exidia glandulosa (Bull.) Fr.,2553607,Exidia glandulosa (Bull.) Fr.,51,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Auriculariales,1062,Auriculariaceae,8788,Exidia,2512856,Exidia glandulosa,2553607,NE
2540225,Ramariopsis kunzei (Fr.) Corner,2540225,Ramariopsis kunzei (Fr.) Corner,51,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Clavariaceae,8442,Ramariopsis,8699276,Ramariopsis kunzei,2540225,NE
2527302,Xeromphalina campanella (Batsch) Kühner & Maire,2527302,Xeromphalina campanella (Batsch) Kühner & Maire,51,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Mycenaceae,4180,Xeromphalina,2527268,Xeromphalina campanella,2527302,NE
8068867,Fomes fomentarius (L.) Fr.,8068867,Fomes fomentarius (L.) Fr.,50,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Fomes,2518074,Fomes fomentarius,8068867,NE
5241275,Pluteus petasatus (Fr.) Gillet,5241275,Pluteus petasatus (Fr.) Gillet,50,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Pluteaceae,8447,Pluteus,2526826,Pluteus petasatus,5241275,NE
8032257,Trametes hirsuta (Wulfen) Lloyd,8032257,Trametes hirsuta (Wulfen) Lloyd,50,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Trametes,2519084,Trametes hirsuta,8032257,NE
2553052,Stereum fasciatum (Schwein.) Fr.,2553044,Stereum ostrea (Blume & T.Nees) Fr.,48,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Stereaceae,3279,Stereum,2513764,Stereum ostrea,2553044,NE
2537483,Tetrapyrgos nigripes (Fr.) E.Horak,2537483,Tetrapyrgos nigripes (Fr.) E.Horak,48,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Marasmiaceae,4179,Tetrapyrgos,2537457,Tetrapyrgos nigripes,2537483,NE
